,Sno,Washer/Dryer,Air_Conditioning,Parking,Fireplace,Dishwasher,Hardwood_floor,Roofdeck,Storage
4934,4934,Yes,No,No,No,Yes,No,No,No
4935,4935,No,No,No,No,Yes,No,No,No
4936,4936,Yes,No,Yes,No,No,No,No,Yes
4937,4937,Yes,No,Yes,No,No,No,No,Yes
4938,4938,Yes,Yes,Yes,No,Yes,No,No,No
4939,4939,No,No,No,No,No,No,No,No
4940,4940,Yes,No,Yes,No,Yes,No,No,Yes
4941,4941,Yes,Yes,Yes,No,Yes,No,No,Yes
4942,4942,No,No,No,No,No,No,No,No
4943,4943,Yes,No,No,No,No,No,No,No
4944,4944,Yes,No,Yes,No,Yes,No,No,No
4945,4945,No,No,No,No,Yes,No,No,No
4946,4946,No,No,Yes,No,Yes,No,No,No
4947,4947,Yes,No,Yes,No,Yes,No,No,No
4948,4948,Yes,No,No,No,Yes,No,No,No
4949,4949,No,No,No,No,No,No,No,No
4950,4950,Yes,No,Yes,No,Yes,No,No,Yes
4951,4951,Yes,No,No,No,No,No,No,No
4952,4952,No,No,Yes,Yes,Yes,No,No,No
4953,4953,Yes,No,No,No,No,No,No,No
4954,4954,Yes,No,No,No,No,No,No,No
4955,4955,Yes,No,No,No,Yes,No,No,No
4956,4956,Yes,No,Yes,No,No,No,No,Yes
4957,4957,Yes,Yes,Yes,No,Yes,No,No,Yes
4958,4958,Yes,No,No,No,No,No,No,No
4959,4959,Yes,No,Yes,No,Yes,No,No,Yes
4960,4960,Yes,No,No,No,No,No,No,No
4961,4961,Yes,No,No,No,No,No,No,No
4962,4962,Yes,No,No,No,Yes,No,No,No
4963,4963,No,No,No,No,No,No,No,No
4964,4964,No,No,No,No,No,No,No,No
4965,4965,Yes,Yes,Yes,No,Yes,No,No,No
4966,4966,Yes,No,No,No,No,No,No,No
4967,4967,Yes,No,Yes,No,No,No,No,Yes
4968,4968,Yes,Yes,Yes,No,Yes,No,No,Yes
4969,4969,No,No,Yes,No,Yes,No,No,No
4970,4970,No,No,No,No,No,No,No,No
4971,4971,Yes,No,Yes,No,Yes,No,No,Yes
4972,4972,Yes,No,Yes,No,Yes,No,No,Yes
4973,4973,Yes,Yes,No,No,Yes,No,No,Yes
4974,4974,No,No,Yes,No,Yes,No,No,No
4975,4975,Yes,No,Yes,No,No,No,No,No
4976,4976,Yes,No,No,No,Yes,No,No,No
4977,4977,No,Yes,No,No,No,No,No,No
4978,4978,Yes,No,Yes,No,Yes,No,No,Yes
4979,4979,No,No,Yes,No,Yes,No,No,No
4980,4980,Yes,No,No,No,Yes,No,No,No
4981,4981,Yes,No,No,No,Yes,No,No,No
4982,4982,No,No,No,No,No,No,No,No
4983,4983,Yes,No,Yes,No,Yes,No,No,No
4984,4984,No,No,Yes,No,Yes,No,No,No
4985,4985,No,No,No,No,No,No,No,No
4986,4986,No,No,No,No,No,No,No,No
4987,4987,Yes,No,Yes,No,No,No,No,Yes
4988,4988,Yes,No,Yes,No,No,No,No,No
4989,4989,Yes,No,Yes,No,No,No,No,Yes
4990,4990,No,No,No,No,No,No,No,No
4991,4991,Yes,No,No,No,Yes,No,No,No
4992,4992,Yes,No,No,No,Yes,No,No,Yes
4993,4993,Yes,No,No,No,Yes,No,No,No
4994,4994,No,No,No,No,No,No,No,No
4995,4995,No,No,No,No,No,No,No,No
4996,4996,Yes,No,No,No,No,No,No,No
4997,4997,No,No,Yes,No,Yes,No,No,No
4998,4998,Yes,No,No,No,No,No,No,No
4999,4999,Yes,No,No,No,No,No,No,No
5000,5000,No,No,No,No,Yes,No,No,No
5001,5001,Yes,No,Yes,No,Yes,No,No,No
5002,5002,Yes,No,No,No,Yes,No,No,No
5003,5003,Yes,Yes,Yes,No,Yes,No,No,No
5004,5004,No,No,No,No,No,No,No,No
5005,5005,Yes,No,No,No,No,No,No,No
5006,5006,No,No,Yes,Yes,Yes,No,No,No
5007,5007,Yes,Yes,No,No,Yes,No,No,Yes
5008,5008,No,No,No,No,No,No,No,No
5009,5009,Yes,No,Yes,No,No,No,No,No
5010,5010,Yes,No,No,No,No,No,No,No
5011,5011,No,No,No,No,Yes,No,No,No
5012,5012,No,No,No,No,Yes,No,No,No
5013,5013,Yes,No,No,No,Yes,No,No,No
5014,5014,Yes,Yes,No,No,Yes,No,No,Yes
5015,5015,No,No,No,No,No,No,No,No
5016,5016,Yes,No,Yes,No,Yes,No,No,No
5017,5017,Yes,Yes,Yes,No,Yes,No,No,No
5018,5018,Yes,Yes,Yes,No,Yes,No,No,Yes
5019,5019,Yes,No,Yes,No,Yes,No,No,No
5020,5020,Yes,No,Yes,No,No,No,No,No
5021,5021,Yes,Yes,No,No,Yes,No,No,Yes
5022,5022,Yes,No,No,No,No,No,No,No
5023,5023,No,No,No,No,Yes,No,No,No
5024,5024,Yes,No,No,No,Yes,No,No,No
5025,5025,Yes,No,Yes,No,No,No,No,No
5026,5026,Yes,No,No,No,No,No,No,No
5027,5027,Yes,No,Yes,No,Yes,No,No,Yes
5028,5028,Yes,No,No,No,No,No,No,No
5029,5029,Yes,Yes,Yes,No,Yes,No,No,Yes
5030,5030,No,No,No,No,No,No,No,No
5031,5031,Yes,No,Yes,No,Yes,No,No,Yes
5032,5032,Yes,Yes,Yes,No,No,No,No,Yes
5033,5033,No,No,Yes,No,No,No,No,No
5034,5034,No,No,No,No,No,No,No,No
5035,5035,Yes,No,Yes,No,Yes,No,No,No
5036,5036,Yes,No,Yes,No,No,No,No,No
5037,5037,Yes,No,No,No,No,No,No,No
5038,5038,Yes,No,Yes,No,Yes,No,No,No
5039,5039,Yes,No,No,No,No,No,No,No
5040,5040,Yes,Yes,No,No,Yes,No,No,No
5041,5041,Yes,Yes,Yes,No,Yes,No,No,No
5042,5042,Yes,Yes,Yes,No,Yes,No,No,Yes
5043,5043,Yes,Yes,No,No,Yes,No,No,No
5044,5044,Yes,Yes,No,No,Yes,No,No,No
5045,5045,Yes,Yes,No,No,Yes,No,No,No
5046,5046,Yes,Yes,No,No,Yes,No,No,No
5047,5047,Yes,Yes,No,No,Yes,No,No,No
5048,5048,Yes,Yes,No,No,Yes,No,No,No
5049,5049,Yes,Yes,No,No,Yes,No,No,No
5050,5050,No,No,No,No,No,No,No,No
5051,5051,Yes,Yes,No,No,No,No,No,No
5052,5052,No,No,No,No,No,No,No,No
5053,5053,Yes,Yes,No,No,Yes,No,No,Yes
5054,5054,Yes,No,No,No,No,No,No,No
5055,5055,No,No,No,No,No,No,No,No
5056,5056,No,No,No,No,No,No,No,No
5057,5057,No,No,No,No,No,No,No,No
5058,5058,No,No,No,No,No,No,No,No
5059,5059,No,No,No,No,No,No,No,No
5060,5060,No,No,No,No,No,No,No,No
5061,5061,Yes,Yes,No,No,Yes,No,No,No
5062,5062,No,No,No,No,No,No,No,No
5063,5063,No,No,No,No,No,No,No,No
5064,5064,No,No,No,No,No,No,No,No
5065,5065,No,No,No,No,No,No,No,No
5066,5066,Yes,Yes,No,No,No,No,No,No
5067,5067,No,No,No,No,No,No,No,No
5068,5068,No,No,No,No,No,No,No,No
5069,5069,No,No,No,No,No,No,No,No
5070,5070,Yes,Yes,Yes,No,Yes,No,No,No
5071,5071,No,No,No,No,No,No,No,No
5072,5072,Yes,No,No,No,No,No,No,No
5073,5073,No,No,No,No,No,No,No,No
5074,5074,Yes,Yes,No,No,Yes,No,No,No
5075,5075,No,No,No,No,No,No,No,No
5076,5076,No,No,No,No,No,No,No,No
5077,5077,No,No,No,No,No,No,No,No
5078,5078,No,Yes,No,No,Yes,No,No,No
5079,5079,No,No,No,No,No,No,No,No
5080,5080,Yes,Yes,Yes,No,No,No,No,No
5081,5081,No,No,No,No,No,No,No,No
5082,5082,No,No,No,No,No,No,No,No
5083,5083,No,No,No,No,No,No,No,No
5084,5084,Yes,Yes,No,No,No,No,No,No
5085,5085,No,No,No,No,No,No,No,No
5086,5086,No,Yes,No,No,Yes,No,No,No
5087,5087,Yes,Yes,No,No,Yes,No,No,No
5088,5088,No,No,No,No,No,No,No,No
5089,5089,No,No,No,No,No,No,No,No
5090,5090,No,No,No,No,No,No,No,No
5091,5091,Yes,No,No,No,No,No,No,No
5092,5092,Yes,Yes,No,No,Yes,No,No,No
5093,5093,Yes,Yes,No,No,Yes,No,No,No
5094,5094,No,No,No,No,No,No,No,No
5095,5095,No,No,No,No,No,No,No,No
5096,5096,Yes,Yes,No,No,No,No,No,No
5097,5097,No,Yes,No,No,Yes,No,No,No
5098,5098,No,No,No,No,No,No,No,No
5099,5099,No,No,No,No,No,No,No,No
5100,5100,No,No,No,No,No,No,No,No
5101,5101,No,No,No,No,No,No,No,No
5102,5102,No,No,No,No,No,No,No,No
5103,5103,No,No,No,No,No,No,No,No
5104,5104,Yes,No,No,No,No,No,No,No
5105,5105,No,No,No,No,No,No,No,No
5106,5106,Yes,Yes,No,No,No,No,No,No
5107,5107,No,No,No,No,No,No,No,No
5108,5108,No,No,No,No,No,No,No,No
5109,5109,No,No,No,No,No,No,No,No
5110,5110,No,No,No,No,No,No,No,No
5111,5111,No,No,No,No,No,No,No,No
5112,5112,No,No,No,No,Yes,No,No,No
5113,5113,No,No,No,No,No,No,No,No
5114,5114,Yes,Yes,Yes,No,Yes,No,No,No
5115,5115,No,No,No,No,No,No,No,No
5116,5116,No,No,No,No,No,No,No,No
5117,5117,No,No,No,No,No,No,No,No
5118,5118,No,No,No,No,No,No,No,No
5119,5119,No,No,No,No,No,No,No,No
5120,5120,No,No,No,No,Yes,No,No,No
5121,5121,No,No,No,No,No,No,No,No
5122,5122,No,No,No,No,No,No,No,No
5123,5123,No,No,No,No,No,No,No,No
5124,5124,No,No,No,No,No,No,No,No
5125,5125,Yes,Yes,Yes,No,No,No,No,No
5126,5126,Yes,No,No,No,No,No,No,No
5127,5127,No,No,No,No,No,No,No,No
5128,5128,Yes,Yes,No,No,Yes,No,No,No
5129,5129,No,No,No,No,No,No,No,No
5130,5130,No,No,No,No,No,No,No,No
5131,5131,No,Yes,No,No,Yes,No,No,No
5132,5132,No,No,No,No,No,No,No,No
5133,5133,No,No,No,No,No,No,No,No
5134,5134,No,No,No,No,No,No,No,No
5135,5135,No,No,No,No,No,No,No,No
5136,5136,No,No,No,No,No,No,No,No
5137,5137,No,No,No,No,No,No,No,No
5138,5138,No,Yes,No,No,No,No,No,No
5139,5139,No,No,No,No,No,No,No,No
5140,5140,No,Yes,Yes,No,Yes,No,No,No
5141,5141,No,No,No,No,No,No,No,No
5142,5142,No,No,No,No,No,No,No,No
5143,5143,No,No,No,No,No,No,No,No
5144,5144,No,No,No,No,No,No,No,No
5145,5145,No,No,No,No,No,No,No,No
5146,5146,No,No,No,No,No,No,No,No
5147,5147,No,No,No,No,No,No,No,No
5148,5148,Yes,Yes,No,No,Yes,No,No,No
5149,5149,No,No,No,No,No,No,No,No
5150,5150,No,No,No,No,No,No,No,No
5151,5151,No,No,No,No,No,No,No,No
5152,5152,No,No,No,No,No,No,No,No
5153,5153,No,No,No,No,No,No,No,No
5154,5154,No,No,No,No,No,No,No,No
5155,5155,No,No,No,No,No,No,No,No
5156,5156,No,Yes,No,No,Yes,No,No,No
5157,5157,No,No,No,No,No,No,No,No
5158,5158,Yes,Yes,No,No,Yes,No,No,No
5159,5159,Yes,Yes,No,No,Yes,No,No,No
5160,5160,Yes,Yes,No,No,No,No,No,No
5161,5161,No,No,No,No,No,No,No,No
5162,5162,Yes,Yes,No,No,Yes,No,No,No
5163,5163,No,No,No,No,No,No,No,No
5164,5164,No,No,No,No,No,No,No,No
5165,5165,No,No,No,No,No,No,No,No
5166,5166,No,No,No,No,No,No,No,No
5167,5167,Yes,Yes,No,No,Yes,No,No,No
5168,5168,No,No,No,No,No,No,No,No
5169,5169,No,No,No,No,No,No,No,No
5170,5170,Yes,Yes,No,No,Yes,No,No,No
5171,5171,Yes,Yes,No,No,No,No,No,No
5172,5172,No,Yes,No,No,Yes,No,No,No
5173,5173,No,No,No,No,No,No,No,No
5174,5174,Yes,Yes,No,No,Yes,No,No,No
5175,5175,No,No,No,No,No,No,No,No
5176,5176,No,No,No,No,No,No,No,No
5177,5177,Yes,Yes,No,No,No,No,No,No
5178,5178,No,Yes,Yes,No,Yes,No,No,No
5179,5179,No,Yes,Yes,No,Yes,No,No,No
5180,5180,Yes,Yes,No,No,Yes,No,No,No
5181,5181,Yes,Yes,No,No,Yes,No,No,No
5182,5182,No,No,No,No,No,No,No,No
5183,5183,Yes,No,No,No,No,No,No,No
5184,5184,Yes,No,No,No,Yes,No,No,No
5185,5185,Yes,Yes,No,No,No,No,No,No
5186,5186,Yes,Yes,No,No,Yes,No,No,No
5187,5187,Yes,Yes,No,No,Yes,No,No,No
5188,5188,No,No,No,No,No,No,No,No
5189,5189,No,No,No,No,No,No,No,No
5190,5190,No,No,No,No,No,No,No,No
5191,5191,No,No,No,No,No,No,No,No
5192,5192,Yes,Yes,No,No,Yes,No,No,No
5193,5193,No,No,No,No,No,No,No,No
5194,5194,No,No,No,No,No,No,No,No
5195,5195,Yes,No,No,No,No,No,No,No
5196,5196,No,No,No,No,No,No,No,No
5197,5197,No,No,No,No,No,No,No,No
5198,5198,No,No,No,No,No,No,No,No
5199,5199,No,No,No,No,No,No,No,No
5200,5200,No,No,No,No,No,No,No,No
5201,5201,No,No,No,No,No,No,No,No
5202,5202,No,No,No,No,No,No,No,No
5203,5203,No,No,No,No,No,No,No,No
5204,5204,No,No,No,No,No,No,No,No
5205,5205,No,Yes,No,No,No,No,No,No
5206,5206,No,No,No,No,No,No,No,No
5207,5207,No,Yes,Yes,No,Yes,No,No,No
5208,5208,Yes,Yes,No,No,No,No,No,No
5209,5209,No,No,No,No,No,No,No,No
5210,5210,No,No,No,No,No,No,No,No
5211,5211,No,No,No,No,No,No,No,No
5212,5212,No,No,No,No,No,No,No,No
5213,5213,No,No,No,No,No,No,No,No
5214,5214,No,No,No,No,No,No,No,No
5215,5215,No,No,No,No,No,No,No,No
5216,5216,No,No,No,No,No,No,No,No
5217,5217,No,No,No,No,No,No,No,No
5218,5218,No,No,No,No,No,No,No,No
5219,5219,Yes,Yes,No,No,No,No,No,Yes
5220,5220,No,No,No,No,No,No,No,No
5221,5221,No,Yes,No,No,Yes,No,No,No
5222,5222,No,No,No,No,No,No,No,No
5223,5223,No,No,No,No,No,No,No,No
5224,5224,No,No,No,No,No,No,No,No
5225,5225,No,No,No,No,No,No,No,No
5226,5226,No,No,No,No,No,No,No,No
5227,5227,No,No,No,No,No,No,No,No
5228,5228,No,No,No,No,No,No,No,No
5229,5229,No,Yes,Yes,No,Yes,No,No,No
5230,5230,No,No,No,No,No,No,No,No
5231,5231,No,No,No,No,No,No,No,No
5232,5232,No,No,No,No,No,No,No,No
5233,5233,No,Yes,Yes,No,Yes,No,No,No
5234,5234,No,No,No,No,No,No,No,No
5235,5235,No,No,No,No,No,No,No,No
5236,5236,No,No,No,No,No,No,No,No
5237,5237,No,No,No,No,No,No,No,No
5238,5238,No,No,No,No,No,No,No,No
5239,5239,No,No,No,No,No,No,No,No
5240,5240,No,No,No,No,No,No,No,No
5241,5241,Yes,Yes,No,No,Yes,No,No,Yes
5242,5242,No,No,No,No,No,No,No,No
5243,5243,No,No,No,No,No,No,No,No
5244,5244,No,No,No,No,No,No,No,No
5245,5245,No,No,No,No,No,No,No,No
5246,5246,No,No,No,No,No,No,No,No
5247,5247,No,No,No,No,No,No,No,No
5248,5248,No,No,No,No,No,No,No,No
5249,5249,No,No,No,No,Yes,No,No,No
5250,5250,No,No,No,No,No,No,No,No
5251,5251,Yes,Yes,No,No,No,No,No,Yes
5252,5252,No,No,No,No,No,No,No,No
5253,5253,No,No,No,No,No,No,No,No
5254,5254,No,No,No,No,No,No,No,No
5255,5255,Yes,Yes,No,No,No,No,No,No
5256,5256,No,No,No,No,No,No,No,No
5257,5257,No,No,No,No,No,No,No,No
5258,5258,No,No,No,No,No,No,No,No
5259,5259,No,No,No,No,No,No,No,No
5260,5260,No,No,No,No,No,No,No,No
5261,5261,No,No,No,No,No,No,No,No
5262,5262,No,No,No,No,No,No,No,No
5263,5263,No,No,No,No,No,No,No,No
5264,5264,No,No,No,No,No,No,No,No
5265,5265,No,Yes,No,No,No,No,No,No
5266,5266,No,No,No,No,No,No,No,No
5267,5267,No,Yes,No,No,Yes,No,No,No
5268,5268,No,No,No,No,No,No,No,No
5269,5269,No,No,No,No,No,No,No,No
5270,5270,No,No,No,No,No,No,No,No
5271,5271,No,No,No,No,No,No,No,No
5272,5272,No,No,No,No,No,No,No,No
5273,5273,Yes,Yes,No,No,No,No,No,No
5274,5274,No,No,No,No,No,No,No,No
5275,5275,No,No,No,No,No,No,No,No
5276,5276,No,No,No,No,No,No,No,No
5277,5277,No,No,No,No,No,No,No,No
5278,5278,No,No,No,No,No,No,No,No
5279,5279,No,No,No,No,No,No,No,No
5280,5280,No,No,No,No,No,No,No,No
5281,5281,No,No,No,No,No,No,No,No
5282,5282,No,No,No,No,No,No,No,No
5283,5283,No,No,No,No,No,No,No,No
5284,5284,Yes,Yes,No,No,No,No,No,No
5285,5285,Yes,Yes,No,No,No,No,No,Yes
5286,5286,No,No,No,No,No,No,No,No
5287,5287,No,No,No,No,No,No,No,No
5288,5288,No,No,No,No,No,No,No,No
5289,5289,No,No,No,No,No,No,No,No
5290,5290,No,No,No,No,No,No,No,No
5291,5291,No,Yes,No,No,No,No,No,No
5292,5292,No,No,No,No,No,No,No,No
5293,5293,No,No,No,No,No,No,No,No
5294,5294,Yes,Yes,No,No,No,No,No,No
5295,5295,Yes,Yes,Yes,No,No,No,No,No
5296,5296,No,No,No,No,No,No,No,No
5297,5297,No,No,No,No,No,No,No,No
5298,5298,No,No,No,No,No,No,No,No
5299,5299,No,No,No,No,No,No,No,No
5300,5300,No,No,No,No,No,No,No,No
5301,5301,Yes,Yes,No,No,No,No,No,Yes
5302,5302,No,No,No,No,No,No,No,No
5303,5303,No,No,No,No,No,No,No,No
5304,5304,No,Yes,No,No,Yes,No,No,No
5305,5305,No,No,No,No,No,No,No,No
5306,5306,No,No,No,No,No,No,No,No
5307,5307,No,No,No,No,No,No,No,No
5308,5308,No,No,No,No,No,No,No,No
5309,5309,No,No,No,No,No,No,No,No
5310,5310,No,Yes,Yes,Yes,Yes,No,No,No
5311,5311,No,Yes,No,No,Yes,No,No,No
5312,5312,Yes,Yes,No,No,No,No,No,No
5313,5313,No,No,No,No,No,No,No,No
5314,5314,Yes,No,No,No,No,No,No,No
5315,5315,Yes,Yes,No,No,Yes,No,No,No
5316,5316,No,No,No,No,No,No,No,No
5317,5317,No,No,No,No,No,No,No,No
5318,5318,No,Yes,No,No,No,No,No,No
5319,5319,No,No,No,No,No,No,No,No
5320,5320,No,Yes,Yes,No,No,No,No,No
5321,5321,No,No,No,No,Yes,No,No,No
5322,5322,No,No,No,No,No,No,No,No
5323,5323,No,No,Yes,No,Yes,No,No,No
5324,5324,No,No,Yes,No,No,No,No,No
5325,5325,No,No,No,No,No,No,No,No
5326,5326,No,Yes,No,No,No,No,No,No
5327,5327,No,Yes,No,No,No,No,No,No
5328,5328,No,No,No,No,Yes,No,No,No
5329,5329,No,No,No,No,Yes,No,No,No
5330,5330,No,Yes,Yes,No,Yes,No,No,No
5331,5331,No,No,No,No,No,No,No,No
5332,5332,No,No,No,No,Yes,No,No,No
5333,5333,No,No,Yes,Yes,Yes,No,No,No
5334,5334,No,Yes,Yes,No,Yes,No,No,No
5335,5335,No,No,No,No,Yes,No,No,No
5336,5336,No,No,No,No,Yes,No,No,No
5337,5337,No,No,Yes,No,Yes,No,No,No
5338,5338,No,No,Yes,No,Yes,No,No,No
5339,5339,No,No,No,No,Yes,No,No,No
5340,5340,No,No,Yes,No,Yes,No,No,No
5341,5341,No,Yes,No,No,No,No,No,No
5342,5342,No,No,No,No,No,No,No,No
5343,5343,No,No,No,No,No,No,No,No
5344,5344,No,Yes,No,No,Yes,No,No,No
5345,5345,No,No,Yes,No,Yes,No,No,No
5346,5346,No,No,No,No,No,No,No,No
5347,5347,No,No,No,No,Yes,No,No,No
5348,5348,No,No,No,No,No,No,No,No
5349,5349,No,No,No,No,Yes,No,No,No
5350,5350,No,No,Yes,No,Yes,No,No,No
5351,5351,No,No,Yes,No,Yes,No,No,No
5352,5352,No,No,No,No,No,No,No,No
5353,5353,No,No,No,No,No,No,No,No
5354,5354,No,No,No,No,Yes,No,No,No
5355,5355,No,Yes,Yes,Yes,Yes,No,No,No
5356,5356,No,No,Yes,No,Yes,No,No,No
5357,5357,No,No,Yes,No,No,No,No,No
5358,5358,No,No,Yes,No,Yes,No,No,No
5359,5359,No,Yes,No,No,No,No,No,No
5360,5360,No,Yes,No,No,Yes,No,No,No
5361,5361,No,No,No,No,Yes,No,No,No
5362,5362,No,No,No,No,Yes,No,No,No
5363,5363,No,No,No,No,Yes,No,No,No
5364,5364,No,No,No,No,Yes,No,No,No
5365,5365,No,No,No,Yes,Yes,No,No,No
5366,5366,No,No,No,No,No,No,No,No
5367,5367,No,No,No,No,No,No,No,No
5368,5368,No,No,No,No,No,No,No,No
5369,5369,No,No,No,No,No,No,No,No
5370,5370,No,No,No,No,No,No,No,No
5371,5371,No,No,No,No,Yes,No,No,No
5372,5372,No,No,No,No,No,No,No,No
5373,5373,No,No,No,No,No,No,No,No
5374,5374,No,No,No,No,No,No,No,No
5375,5375,No,No,No,No,No,No,No,No
5376,5376,No,No,No,No,No,No,No,No
5377,5377,Yes,No,No,No,No,No,No,No
5378,5378,No,No,No,No,No,No,No,No
5379,5379,No,No,No,No,No,No,No,No
5380,5380,No,No,No,No,No,No,No,No
5381,5381,No,No,No,No,No,No,No,No
5382,5382,No,No,No,No,No,No,No,No
5383,5383,No,No,No,No,No,No,No,No
5384,5384,No,No,No,No,No,No,No,No
5385,5385,No,No,No,No,No,No,No,No
5386,5386,No,No,No,No,No,No,No,No
5387,5387,No,No,No,No,No,No,No,No
5388,5388,No,No,No,No,No,No,No,No
5389,5389,No,No,No,No,No,No,No,No
5390,5390,No,No,No,No,No,No,No,No
5391,5391,No,No,No,No,No,No,No,No
5392,5392,No,No,No,No,No,No,No,No
5393,5393,No,No,No,No,No,No,No,No
5394,5394,No,No,Yes,No,Yes,No,No,No
5395,5395,No,No,No,No,No,No,No,No
5396,5396,No,No,No,No,No,No,No,No
5397,5397,No,No,No,No,No,No,No,No
5398,5398,No,No,No,No,No,No,No,No
5399,5399,No,No,No,No,No,No,No,No
5400,5400,No,No,No,No,No,No,No,No
5401,5401,No,No,No,No,No,No,No,No
5402,5402,No,No,No,No,No,No,No,No
5403,5403,No,No,No,No,No,No,No,No
5404,5404,No,No,No,No,No,No,No,No
5405,5405,No,No,No,No,No,No,No,No
5406,5406,No,No,No,No,No,No,No,No
5407,5407,No,No,No,No,No,No,No,No
5408,5408,No,No,No,No,No,No,No,No
5409,5409,No,No,No,No,No,No,No,No
5410,5410,No,No,No,No,No,No,No,No
5411,5411,No,No,No,No,No,No,No,No
5412,5412,No,No,No,No,No,No,No,No
5413,5413,No,No,No,No,No,No,No,No
5414,5414,No,No,No,No,No,No,No,No
5415,5415,No,No,No,No,No,No,No,No
5416,5416,No,No,No,No,No,No,No,No
5417,5417,No,No,No,No,No,No,No,No
5418,5418,No,No,No,No,No,No,No,No
5419,5419,No,No,No,No,No,No,No,No
5420,5420,No,No,No,No,Yes,No,No,No
5421,5421,No,No,No,No,No,No,No,No
5422,5422,No,No,No,No,No,No,No,No
5423,5423,No,No,No,No,No,No,No,No
5424,5424,No,No,No,No,No,No,No,No
5425,5425,No,No,No,No,No,No,No,No
5426,5426,No,No,No,No,No,No,No,No
5427,5427,No,No,No,No,No,No,No,No
5428,5428,No,No,No,No,No,No,No,No
5429,5429,No,No,No,No,Yes,No,No,No
5430,5430,No,No,No,No,No,No,No,No
5431,5431,No,No,No,No,No,No,No,No
5432,5432,No,No,No,No,No,No,No,No
5433,5433,No,No,No,No,No,No,No,No
5434,5434,No,No,No,No,No,No,No,No
5435,5435,No,No,No,No,No,No,No,No
5436,5436,No,No,No,No,No,No,No,No
5437,5437,No,No,No,No,No,No,No,No
5438,5438,No,No,No,No,No,No,No,No
5439,5439,No,No,No,No,No,No,No,No
5440,5440,No,No,No,No,No,No,No,No
5441,5441,No,No,No,No,No,No,No,No
5442,5442,No,No,No,No,No,No,No,No
5443,5443,No,No,No,No,No,No,No,No
5444,5444,No,No,No,No,No,No,No,No
5445,5445,No,No,No,No,No,No,No,No
5446,5446,No,No,No,No,No,No,No,No
5447,5447,No,No,No,No,No,No,No,No
5448,5448,No,No,No,No,No,No,No,No
5449,5449,No,No,No,No,No,No,No,No
5450,5450,No,No,No,No,No,No,No,No
5451,5451,No,No,No,No,No,No,No,No
5452,5452,No,No,No,No,No,No,No,No
5453,5453,No,No,No,No,No,No,No,No
5454,5454,No,No,No,No,No,No,No,No
5455,5455,No,No,No,No,No,No,No,No
5456,5456,No,No,No,No,No,No,No,No
5457,5457,No,No,No,No,No,No,No,No
5458,5458,No,No,No,No,No,No,No,No
5459,5459,No,No,No,No,No,No,No,No
5460,5460,Yes,No,No,No,Yes,No,No,No
5461,5461,Yes,No,No,No,Yes,No,No,No
5462,5462,Yes,Yes,No,No,Yes,No,No,No
5463,5463,Yes,No,No,No,Yes,No,No,No
5464,5464,Yes,No,No,No,Yes,No,No,No
5465,5465,Yes,No,No,No,Yes,No,No,No
5466,5466,Yes,No,No,No,No,No,No,No
5467,5467,Yes,Yes,No,No,No,No,No,Yes
5468,5468,Yes,No,No,No,No,No,No,No
5469,5469,Yes,Yes,Yes,No,Yes,No,No,No
5470,5470,Yes,Yes,Yes,No,Yes,No,No,No
5471,5471,Yes,No,No,No,Yes,No,No,No
5472,5472,Yes,No,No,No,Yes,No,No,No
5473,5473,Yes,No,No,No,Yes,No,No,No
5474,5474,Yes,No,No,No,Yes,No,No,No
5475,5475,Yes,No,No,No,Yes,No,No,No
5476,5476,Yes,No,No,No,Yes,No,No,No
5477,5477,Yes,No,No,No,No,No,No,No
5478,5478,Yes,No,No,No,Yes,No,No,No
5479,5479,No,No,No,No,No,No,No,No
5480,5480,Yes,No,Yes,No,Yes,No,No,No
5481,5481,Yes,No,No,No,No,No,No,Yes
5482,5482,Yes,No,No,No,Yes,No,No,No
5483,5483,Yes,No,Yes,No,No,No,No,No
5484,5484,Yes,No,Yes,No,Yes,No,No,No
5485,5485,Yes,No,No,No,Yes,No,No,No
5486,5486,No,No,No,No,Yes,No,No,No
5487,5487,Yes,No,No,No,Yes,No,No,No
5488,5488,Yes,Yes,Yes,No,Yes,No,No,Yes
5489,5489,No,No,No,No,Yes,No,No,No
5490,5490,Yes,Yes,No,No,Yes,No,No,No
5491,5491,Yes,Yes,Yes,No,Yes,No,No,No
5492,5492,Yes,No,No,No,Yes,No,No,No
5493,5493,Yes,No,No,No,Yes,No,No,No
5494,5494,Yes,Yes,No,No,No,No,No,No
5495,5495,Yes,No,No,No,Yes,No,No,No
5496,5496,No,No,Yes,No,Yes,No,No,No
5497,5497,Yes,Yes,No,No,Yes,No,No,No
5498,5498,Yes,No,Yes,No,No,No,No,No
5499,5499,Yes,No,No,No,Yes,No,No,No
5500,5500,No,No,No,No,No,No,No,No
5501,5501,No,No,No,No,Yes,No,No,No
5502,5502,Yes,No,No,No,Yes,No,No,No
5503,5503,Yes,No,Yes,No,No,No,No,No
5504,5504,Yes,No,No,No,Yes,No,No,No
5505,5505,Yes,Yes,Yes,No,Yes,No,No,No
5506,5506,Yes,No,Yes,No,Yes,No,No,No
5507,5507,No,Yes,No,No,Yes,No,No,No
5508,5508,No,No,No,No,Yes,No,No,No
5509,5509,Yes,No,No,No,No,No,No,No
5510,5510,Yes,Yes,No,No,Yes,No,No,No
5511,5511,No,No,No,No,Yes,No,No,No
